C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,MW,NumHBondDonors,NumOfAtoms,NumOfC,NumOfConf,NumOfConfUsed,NumOfN,NumOfO,aldehyde,aromatic.hydroxyl,carbonylperoxyacid,carbonylperoxynitrate,carboxylic.acid,category_None,category_apin,category_apin_decane,category_apin_decane_toluene,category_apin_toluene,category_decane,category_decane_toluene,category_toluene,ester,ether..alicyclic.,hydroperoxide,hydroxyl..alkyl.,ketone,nitrate,nitro,nitroester,peroxide
0,0,210.001181772,3,20,5,116,30,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,1
0,0,237.996096392,3,22,6,81,36,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1
0,0,252.011746456,3,25,7,70,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1
0,0,251.027730868,3,26,7,78,18,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,0
0,0,329.981902872,2,28,6,211,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
0,0,284.996824664,3,26,6,100,3,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,253.043380932,4,28,7,147,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,0
0,0,269.038295552,4,29,7,122,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,0,0
0,0,298.02845914,3,30,7,153,18,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0
0,0,287.012474728,5,28,6,101,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1,0,0,1
0,0,257.001910044,3,24,5,116,23,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1
0,0,251.027730868,2,26,7,26,14,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
0,0,316.002638316,4,29,6,65,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,1,0,1
0,0,238.99134536,2,21,5,49,15,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1
0,0,236.016831836,3,24,7,23,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1
0,0,283.017560108,3,28,7,121,40,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,1
0,0,226.0324819,5,25,6,75,28,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,1
0,0,240.048131964,5,28,7,122,28,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,1
0,0,316.002638316,5,29,6,119,10,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,2,0,1
0,0,224.053217344,5,27,7,234,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0
0,0,285.033210172,5,30,7,486,6,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,0,0,0
0,0,252.011746456,4,25,7,163,23,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1
0,0,312.991739284,3,28,7,134,36,1,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1
0,0,222.03756728,3,25,7,94,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1
0,0,240.048131964,5,28,7,58,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,1
0,0,303.007389348,6,29,6,207,7,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,0,1
0,0,224.016831836,4,23,6,57,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,1
1,1,188.032087976,3,21,7,47,24,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0
1,1,204.027002596,4,22,7,77,5,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0
1,1,220.021917216,4,23,7,58,16,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0
1,1,206.04265266,4,24,7,199,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0
1,0,236.016831836,4,24,7,315,25,0,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,0,267.022645488,3,27,7,260,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,203.990617088,2,18,6,35,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,0,0,0,0
0,0,238.0324819,5,26,7,172,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1,0,0,0,0
0,0,254.02739652,6,27,7,478,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,1,0,0,0,0
0,0,254.02739652,5,27,7,308,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,0,0,0,0
0,0,191.990617088,2,17,5,36,27,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1
0,0,253.006995424,2,24,6,79,33,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1
0,0,224.016831836,3,23,6,135,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,1
0,0,300.007723696,2,28,6,73,40,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1
0,0,269.001910044,3,25,6,129,26,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
0,0,194.006267152,3,19,5,82,39,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,282.9811746,2,24,6,107,40,1,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,206.006267152,2,20,6,90,40,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,224.016831836,3,23,6,192,15,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,212.016831836,4,22,5,174,10,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1
0,0,257.001910044,3,24,5,136,11,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,253.006995424,2,24,6,153,38,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
0,0,164.032087976,2,19,5,33,31,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,224.016831836,3,23,6,104,40,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,300.007723696,3,28,6,142,12,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
0,0,226.0324819,4,25,6,126,10,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1
0,0,239.027730868,2,25,6,70,34,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,287.012474728,3,28,6,201,22,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,195.00151612,2,18,4,21,16,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
0,0,282.9811746,3,24,6,96,27,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1
0,0,180.027002596,3,20,5,38,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1
0,0,210.001181772,4,20,5,133,8,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1
0,0,225.996096392,4,21,5,164,11,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1
0,0,257.001910044,4,24,5,288,7,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1
0,0,287.012474728,4,28,6,159,2,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1
0,0,241.006995424,4,23,5,115,6,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,1
0,0,255.022645488,4,26,6,108,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,0,1
0,0,300.991739284,4,27,6,490,17,1,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,1
0,0,284.996824664,4,26,6,368,11,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,300.991739284,4,27,6,258,8,1,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,345.976817492,3,29,6,273,20,2,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,269.001910044,3,25,6,195,8,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,255.022645488,3,26,6,126,6,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,271.017560108,4,27,6,218,4,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,287.012474728,4,28,6,169,38,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,241.006995424,3,23,5,107,21,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,345.976817492,3,29,6,291,36,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,1
0,0,287.012474728,4,28,6,458,40,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,0,1
0,0,240.011746456,4,24,6,281,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1
0,0,287.012474728,4,28,6,484,19,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,1
0,0,303.007389348,4,29,6,466,23,1,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1
0,0,212.016831836,4,22,5,263,10,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1
0,0,228.011746456,5,23,5,401,4,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1
0,0,315.966252808,2,25,5,84,17,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
0,0,316.002638316,3,29,6,248,12,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1
0,0,300.007723696,2,28,6,157,40,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1
0,0,257.001910044,3,24,5,270,40,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1
0,0,228.011746456,4,23,5,344,39,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1
0,0,195.00151612,2,18,4,36,19,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
0,0,166.011352532,3,17,4,45,28,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,222.99643074,2,20,5,49,34,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0,0,254.98625998,2,22,5,87,40,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,224.016831836,3,23,6,250,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,1
0,0,284.996824664,3,26,6,187,15,1,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1
0,0,257.001910044,3,24,5,138,40,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1
0,0,255.022645488,3,26,6,181,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,271.017560108,3,27,6,89,10,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,301.986988252,2,26,5,169,40,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,377.966646732,3,31,6,430,40,2,17,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,224.016831836,3,23,6,236,36,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,303.007389348,4,29,6,362,22,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1
0,0,242.02739652,4,26,6,230,2,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,196.021917216,3,21,5,162,40,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,272.996824664,3,25,5,223,40,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,240.011746456,4,24,6,337,40,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1
1,1,234.99643074,3,21,6,9,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,1
0,0,297.992073632,3,26,6,35,15,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0,1
0,0,297.992073632,3,26,6,35,12,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0,1
1,1,233.017166184,2,23,7,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0,0,234.99643074,2,21,6,3,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1
0,0,281.997159012,3,25,6,16,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,0,1
1,1,246.99643074,2,22,7,7,5,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
1,1,219.00151612,2,20,6,7,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0,0,341.981902872,3,29,7,32,16,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1
0,0,267.022645488,4,27,7,32,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1
0,0,238.0324819,5,26,7,78,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,1
0,0,222.03756728,4,25,7,19,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,1
0,0,281.997159012,3,25,6,16,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,1
0,0,219.00151612,2,20,6,5,5,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1
0,0,190.011352532,3,19,6,9,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1
0,0,208.021917216,4,22,6,23,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1
0,0,224.016831836,4,23,6,50,7,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1
0,0,174.016437912,2,18,6,1,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1
0,0,331.997552936,4,30,6,105,19,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,1
0,0,234.99643074,2,21,6,8,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,1
0,0,251.027730868,3,26,7,12,6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1
0,0,341.981902872,3,29,7,45,20,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1
0,0,312.007723696,3,29,7,58,20,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,1
0,0,296.012809076,2,28,7,18,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,1
0,0,281.997159012,2,25,6,3,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,1
1,0,281.997159012,3,25,6,45,8,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,1
1,0,253.006995424,4,24,6,47,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1
0,0,269.001910044,4,25,6,127,4,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1
1,0,237.012080804,3,23,6,26,13,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1
0,0,299.012474728,5,29,7,135,5,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1
0,0,238.0324819,5,26,7,57,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,1
0,0,222.03756728,4,25,7,26,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,1
0,0,331.997552936,5,30,6,162,10,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1,1,0,1
1,1,202.011352532,3,20,7,13,10,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1
1,1,262.99134536,2,23,7,9,9,1,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1
1,1,309.992073632,2,27,7,12,2,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1
1,1,204.027002596,3,22,7,22,6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1
1,1,236.016831836,4,24,7,26,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1
1,1,281.001910044,3,26,7,38,3,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1
1,0,208.021917216,4,22,6,48,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1
0,0,300.007723696,3,28,6,73,14,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,1
0,0,283.017560108,4,28,7,199,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,1
0,0,240.011746456,5,24,6,113,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,1
1,1,312.991739284,4,28,7,107,3,1,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1
1,1,234.99643074,3,21,6,19,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,1
0,0,234.99643074,2,21,6,4,3,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1
1,1,250.99134536,3,22,6,48,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,1
0,0,284.996824664,4,26,6,176,28,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,0,1
0,0,234.99643074,2,21,6,15,7,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1
0,0,190.011352532,2,19,6,8,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1
0,0,281.997159012,2,25,6,26,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,0,240.011746456,4,24,6,116,14,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1
1,0,253.006995424,3,24,6,43,18,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1
0,0,303.007389348,5,29,6,238,29,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,1
0,0,316.002638316,3,29,6,80,25,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,1
1,1,218.006267152,3,21,7,41,4,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
1,1,204.027002596,3,22,7,47,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1
1,1,249.012080804,2,24,7,20,8,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,253.006995424,3,24,6,28,19,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1
1,0,224.016831836,4,23,6,134,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1
1,0,237.012080804,3,23,6,51,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1
1,0,192.027002596,3,21,6,42,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,233.017166184,1,23,7,8,7,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
0,0,233.017166184,1,23,7,5,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1
0,0,206.04265266,3,24,7,29,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1
0,0,298.02845914,2,30,7,11,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1
0,0,208.021917216,3,22,6,12,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1
0,0,285.033210172,4,30,7,91,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,1
0,0,224.053217344,4,27,7,31,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1
0,0,287.012474728,4,28,6,81,8,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,1
1,1,278.98625998,2,24,7,69,16,1,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,1,204.027002596,2,22,7,118,39,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
1,1,190.011352532,3,19,6,42,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1
1,1,174.016437912,2,18,6,24,12,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,0,218.006267152,3,21,7,49,2,0,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0,220.021917216,3,23,7,104,28,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,0,281.001910044,3,26,7,139,10,1,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,265.006995424,3,25,7,174,12,1,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,325.986988252,2,28,7,143,25,2,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,236.016831836,4,24,7,326,40,0,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,0,238.0324819,4,26,7,510,40,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,203.042987008,1,23,7,21,18,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
0,0,205.058637072,2,25,7,52,34,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
0,0,221.053551692,2,26,7,59,40,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0,0,171.01677226,3,17,6,4,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,252.059365344,2,29,7,51,2,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
0,0,268.054279964,2,30,7,73,40,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
0,0,221.053551692,2,26,7,54,40,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0,0,190.011352532,2,19,6,67,21,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,222.001181772,3,21,6,110,20,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,237.012080804,2,23,6,106,40,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,0,208.021917216,3,22,6,205,25,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,237.996096392,3,22,6,65,15,0,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,250.99134536,1,22,6,46,36,1,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,297.992073632,1,26,6,81,40,2,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,0,313.986988252,2,27,6,194,40,2,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,0,192.027002596,2,21,6,122,40,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,269.997159012,1,24,5,49,36,2,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,0,221.017166184,1,22,6,59,40,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
0,0,239.027730868,2,25,6,179,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
