C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,MW,NumHBondDonors,NumOfAtoms,NumOfC,NumOfConf,NumOfConfUsed,NumOfN,NumOfO,aldehyde,aromatic.hydroxyl,carbonylperoxyacid,carbonylperoxynitrate,carboxylic.acid,category_None,category_apin,category_apin_decane,category_apin_decane_toluene,category_apin_toluene,category_decane,category_decane_toluene,category_toluene,ester,ether..alicyclic.,hydroperoxide,hydroxyl..alkyl.,ketone,nitrate,nitro,nitroester,pSat_Pa,peroxide
0,0,373.971732112,2,31,7,260,18,2,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,-3.99299553970993,1
1,0,233.017166184,2,23,7,109,14,1,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,-5.4981493554443395,0
0,0,236.016831836,4,24,7,484,4,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,-7.3461336503174,0
1,0,220.021917216,3,23,7,320,39,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-7.413485138539173,0
0,0,265.006995424,2,25,7,193,24,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,-2.0455686014803316,0
0,0,249.012080804,1,24,7,132,40,1,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,-2.4727095484800374,0
0,0,206.006267152,2,20,6,165,40,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,-3.605242669430044,0
0,0,220.021917216,2,23,7,267,40,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,-4.925354360598208,0
0,0,208.021917216,3,22,6,257,26,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-6.065647290116314,0
0,0,253.006995424,2,24,6,271,40,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,-3.439219252362855,0
1,0,204.027002596,2,22,7,92,40,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-4.68158396907931,0
0,0,220.021917216,2,23,7,258,40,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,-5.490633569831349,0
1,0,204.027002596,2,22,7,150,33,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-5.255731111108012,0
0,0,188.032087976,1,21,7,72,40,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,-1.8294571728615916,0
0,0,254.02739652,4,27,7,455,6,0,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,-9.62565960957367,1
0,0,328.002638316,3,30,7,317,1,2,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,-9.070960690901595,1
0,0,236.016831836,3,24,7,313,40,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-5.91694442466471,1
0,0,254.02739652,4,27,7,421,15,0,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,-7.81273206698576,1
0,0,301.986988252,2,26,5,264,40,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,-1.4663058420740147,0
0,0,212.016831836,4,22,5,245,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,-5.189028622996542,1
0,0,240.011746456,3,24,6,300,40,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-7.36130927015683,1
0,0,210.03756728,3,24,6,417,40,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,-6.219382157093763,1
0,0,210.99643074,3,19,4,99,16,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,-4.391648733442286,0
0,0,195.00151612,2,18,4,58,26,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,-1.2457321683850842,0
0,0,257.001910044,4,24,5,212,9,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,-5.6447669119307315,1
0,0,270.9811746,3,23,5,158,37,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-2.3578872493528054,1
0,0,222.001181772,3,21,6,179,10,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,-2.6486171631779056,1
0,0,345.976817492,3,29,6,378,5,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,-5.72717184557935,1
0,0,238.99134536,2,21,5,109,33,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-1.5327445218877618,1
0,0,266.98625998,2,23,6,129,35,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,-2.4969367455366784,1
0,0,284.996824664,3,26,6,282,7,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-4.087055533624554,1
0,0,284.996824664,3,26,6,470,40,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,-4.856918311049268,1
0,0,210.001181772,3,20,5,102,8,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-5.365666998010151,1
0,0,254.98625998,2,22,5,106,40,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-1.3644163729192587,1
0,0,312.991739284,3,28,7,370,40,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,-3.7013349286755823,1
0,0,241.006995424,3,23,5,187,40,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,-3.1706644289694403,1
0,0,240.011746456,4,24,6,257,40,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-4.116368846162275,1
0,0,253.006995424,2,24,6,155,40,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-3.2047146260218424,1
0,0,238.0324819,3,26,7,483,40,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-6.880490168908926,1
1,0,281.001910044,2,26,7,83,40,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-2.595865304009328,1
0,0,192.027002596,2,21,6,141,40,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-3.603481405109521,1
0,0,299.012474728,3,29,7,315,17,1,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-7.962828667239513,1
0,0,315.007389348,3,30,7,420,40,1,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,-5.4410227311102615,1
0,0,224.016831836,4,23,6,268,9,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,-7.046180704352485,1
0,0,300.991739284,4,27,6,356,5,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,-5.229420000758127,1
0,0,240.011746456,4,24,6,243,14,0,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,-6.319602832932174,1
0,0,361.971732112,3,30,6,362,6,2,16,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,-3.190654555145237,1
0,0,254.02739652,4,27,7,430,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,-7.2839077536922865,1
0,0,236.016831836,3,24,7,304,5,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-7.393159098914332,1
0,0,226.0324819,4,25,6,492,7,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,-6.39781095444295,1
1,1,204.027002596,3,22,7,36,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-4.942280141213948,1
0,0,281.001910044,2,26,7,259,32,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-5.64895748461708,1
0,0,359.992467556,3,32,7,483,40,2,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,-5.269722515205074,1
0,0,269.001910044,3,25,6,201,5,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,-2.9417528969245366,1
0,0,287.012474728,4,28,6,411,7,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,-7.7240109884599795,1
0,0,271.017560108,3,27,6,488,40,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,-5.2133054436402055,1
0,0,240.011746456,4,24,6,233,3,0,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,-5.865664655671458,1
0,0,299.012474728,3,29,7,393,31,1,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,-6.762379809635784,1
0,0,303.007389348,4,29,6,459,40,1,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,-5.064240867049959,1
0,0,218.006267152,2,21,7,15,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,-4.458106801020298,1
0,0,238.068867408,4,30,8,199,40,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-3.6934280063302865,0
0,0,178.011352532,3,18,5,109,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-4.898526940975071,0
0,0,180.027002596,3,20,5,57,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-4.520365694847621,0
0,0,210.001181772,4,20,5,159,26,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,-3.051670972186382,0
0,0,254.98625998,3,22,5,141,40,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,-1.35988081728039,0
0,0,226.99134536,3,20,4,76,2,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,-3.305578499977283,0
0,0,242.98625998,3,21,4,171,17,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-1.7824870590431825,0
0,0,180.027002596,3,20,5,198,24,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-4.421533612885195,0
0,0,272.996824664,4,25,5,269,12,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,-4.184617615901647,1
0,0,255.022645488,3,26,6,144,2,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0.7466341989375788,1
0,0,238.99134536,2,21,5,53,3,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-1.2617231227871681,1
0,0,303.007389348,4,29,6,328,3,1,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,-6.7775918365103776,1
0,0,210.001181772,3,20,5,78,18,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,-2.62516510424271,1
0,0,257.001910044,4,24,5,277,15,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,-4.8575806036372216,1
1,1,281.001910044,2,26,7,84,20,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-5.588536466129161,1
0,0,283.017560108,2,28,7,83,14,1,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-4.402616898769555,1
0,0,283.053945616,2,32,8,90,7,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-4.744454990650849,1
0,0,237.048466312,2,27,7,53,24,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-3.3828461618599133,0
0,0,225.012080804,2,22,5,138,39,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,-2.5729559325263693,0
0,0,271.976423568,2,22,4,107,40,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,-1.1738690822991564,0
0,0,343.997552936,4,31,7,858,2,2,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,2,0,0,-7.4528191792750915,0
0,0,287.971338188,2,23,4,144,40,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,-1.022937100990223,0
0,0,257.001910044,3,24,5,366,40,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,-4.63420210309835,0
0,0,253.006995424,2,24,6,227,40,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,-3.448836844544436,0
0,0,331.997552936,3,30,6,396,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,-3.7594198330476654,0
0,0,331.997552936,3,30,6,402,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,-4.441281469600963,0
1,0,281.997159012,2,25,6,120,40,2,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,-2.4808386926119272,0
1,0,205.022251564,1,21,6,44,28,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,-1.5764563758880885,0
0,0,315.966252808,2,25,5,37,10,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,-1.7722241137218577,1
0,0,267.022645488,2,27,7,182,40,1,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4.110511309255606,0
0,0,314.02337376,2,31,7,144,40,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-2.5541487254403017,0
0,0,299.048860236,3,33,8,279,40,1,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4.144987058391026,0
0,0,194.006267152,3,19,5,181,40,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-4.877848375841923,0
0,0,272.996824664,3,25,5,465,40,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,-3.242580516142056,0
0,0,237.012080804,2,23,6,235,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,-4.1245765187558785,0
0,0,242.98625998,3,21,4,212,28,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-1.4468769861084037,0
0,0,315.007389348,5,30,7,1014,16,1,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,1,0,0,-6.8645099806618,0
0,0,212.016831836,4,22,5,218,5,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-5.991843337295148,0
0,0,225.012080804,2,22,5,183,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,-3.066173551801589,0
0,0,301.986988252,2,26,5,282,40,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,-2.0725409713956466,0
0,0,257.001910044,3,24,5,463,40,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,-4.606982576558356,0
0,0,210.001181772,3,20,5,185,40,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,-4.976079438612361,0
0,0,282.9811746,2,24,6,215,40,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,-1.5498549546367524,0
0,0,329.981902872,2,28,6,459,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,-2.112534808688079,0
0,0,269.001910044,2,25,6,287,40,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,-2.45208543740187,0
0,0,212.016831836,4,22,5,306,9,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-7.257164191894847,0
0,0,226.0324819,4,25,6,532,40,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,-7.098417635224522,0
0,0,331.997552936,3,30,6,414,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,-3.601182004618143,0
1,0,208.021917216,3,22,6,140,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2.5542339580150593,0
1,0,253.006995424,2,24,6,137,40,1,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2.0648030627803813,0
0,0,196.021917216,3,21,5,150,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-5.04744531715799,0
1,1,218.006267152,2,21,7,47,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,-3.39622385832578,1
1,0,235.032816248,2,25,7,38,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-3.0003534832001217,1
1,0,222.03756728,4,25,7,93,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,-7.148326365261616,1
1,1,204.027002596,4,22,7,63,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,-3.707628344141128,0
0,0,204.027002596,3,22,7,54,4,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,-7.093876725682566,0
0,0,215.990617088,1,19,7,8,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,-1.4569526604675611,1
0,0,265.006995424,2,25,7,77,29,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,-5.933909384325172,1
1,0,267.022645488,3,27,7,74,18,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,-3.4948203549515915,1
0,0,343.997552936,4,31,7,106,28,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,0,0,-4.6496689559874325,1
1,0,254.02739652,5,27,7,229,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,-10.703916469341946,1
0,0,294.9811746,1,25,7,130,40,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,-2.746185390283086,1
0,0,202.011352532,1,20,7,12,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,-1.4811822011061255,1
0,0,203.990617088,1,18,6,17,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,-0.3248892741015863,1
0,0,219.074287136,1,28,8,19,16,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.7750779894556115,0
0,0,269.038295552,3,29,7,64,3,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-6.953488884513108,0
0,0,267.059030996,2,31,8,62,36,1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.7833993186733994,0
0,0,314.02337376,2,31,7,131,40,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-3.4665855533191077,0
0,0,314.02337376,2,31,7,112,40,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-2.6117239643484025,0
0,0,237.048466312,2,27,7,85,24,1,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1.9464755153994273,0
0,0,282.03354452,1,29,7,32,30,2,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.4024107707248945,0
0,0,251.064116376,2,30,8,20,7,1,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-3.6101360088620713,0
0,0,247.069201756,1,30,9,37,27,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-2.6045894860327445,0
0,0,279.059030996,2,32,9,49,31,1,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-3.145004777650903,0
0,0,222.073952788,3,29,8,61,9,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-5.0166627303043825,0
0,0,269.038295552,3,29,7,188,40,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-3.6247372446695683,0
0,0,314.02337376,2,31,7,123,40,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-2.5078603302032394,0
0,0,166.011352532,3,17,4,71,11,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-4.3550982850389035,0
0,0,195.00151612,1,18,4,25,20,1,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.5700757053216042,0
0,0,208.021917216,3,22,6,248,23,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,-4.230030511799717,0
0,0,194.006267152,2,19,5,53,10,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-2.6033949097129248,1
0,0,300.007723696,3,28,6,305,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,-6.340523813869781,1
0,0,271.017560108,4,27,6,513,40,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,-7.307886538627808,1
0,0,361.971732112,3,30,6,331,17,2,16,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,-3.9028548541358536,1
0,0,194.04265266,3,23,6,94,19,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,-2.9537463518100515,1
0,0,255.022645488,3,26,6,286,11,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,-3.7839903319014963,1
0,0,301.986988252,3,26,5,153,13,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,-0.32448251032776976,1
0,0,180.027002596,3,20,5,112,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,-4.892377744747147,1
0,0,226.0324819,4,25,6,372,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,-8.45763760598062,1
0,0,254.98625998,2,22,5,88,30,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-2.026546468216076,1
0,0,242.02739652,4,26,6,170,4,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,-7.320976129709119,1
0,0,287.012474728,3,28,6,207,40,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,-3.591477641708794,1
1,1,204.027002596,4,22,7,39,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,-7.808975323134087,0
1,1,188.032087976,3,21,7,17,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,-3.9481616102375954,0
1,1,204.027002596,4,22,7,37,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,-5.946908043634785,0
1,0,134.021523292,2,15,4,11,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4496326504700746,0
0,0,239.027730868,2,25,6,197,40,1,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-3.0269676531755447,0
0,0,207.037901628,1,23,6,121,40,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,-2.6235160484883897,0
0,0,253.043380932,2,28,7,524,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,-5.140510597743897,0
0,0,220.058302724,2,27,8,225,5,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,-3.7039047256382585,0
0,0,253.043380932,2,28,7,335,40,1,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-4.316358069685449,0
0,0,220.058302724,2,27,8,587,40,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,-6.238079038213668,0
0,0,178.04773804,2,22,6,68,5,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1.7961650025791243,0
0,0,192.063388104,2,25,7,241,40,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,-4.385571366341276,0
0,0,188.068473484,1,25,8,104,40,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,-3.103716056327853,0
0,0,263.064116376,1,31,9,264,40,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,-5.599859839008721,0
0,0,206.079038168,2,28,8,194,40,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,-4.892725688283845,0
0,0,251.064116376,1,30,8,77,40,1,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-2.2907772762073098,0
0,0,239.027730868,2,25,6,244,40,1,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-3.250622856123121,0
0,0,176.068473484,2,24,7,294,40,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-3.901572506301311,0
0,0,222.073952788,3,29,8,453,3,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-7.858785957250578,0
0,0,196.094688232,4,29,7,528,40,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,-7.169062280255154,0
0,0,286.02845914,2,29,6,282,40,2,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,-2.979797226464771,0
0,0,241.07976644,3,31,7,401,40,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,-5.641295340117572,0
0,0,195.037901628,2,22,5,169,40,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,-2.4149667611632313,0
0,0,249.048466312,1,28,8,196,40,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,-3.2958951705963133,0
0,0,235.069201756,1,29,8,116,40,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,-3.6789554772215385,0
